Title,Down_link,resource-type,w-100,topic-link,topic-link 2,topic-link 3
b4d9bf1573dccea21bee82cfba4224d4_MIT18_404f20_lec1.pdf,https://ocw.mit.edu/courses/18-404j-theory-of-computation-fall-2020/b4d9bf1573dccea21bee82cfba4224d4_MIT18_404f20_lec1.pdf,"18.4041J,6.840J | Undergraduate, Graduate",Theory of Computation,Engineering,Computer Science,Mathematics
9b025394d997750b3cd765c7a074881f_MIT18_404f20_lec17.pdf,https://ocw.mit.edu/courses/18-404j-theory-of-computation-fall-2020/9b025394d997750b3cd765c7a074881f_MIT18_404f20_lec17.pdf,"18.4041J,6.840J | Undergraduate, Graduate",Theory of Computation,Engineering,Computer Science,Mathematics
88f789664d3236a64481714fc911d119_MIT18_404f20_lec18.pdf,https://ocw.mit.edu/courses/18-404j-theory-of-computation-fall-2020/88f789664d3236a64481714fc911d119_MIT18_404f20_lec18.pdf,"18.4041J,6.840J | Undergraduate, Graduate",Theory of Computation,Engineering,Computer Science,Mathematics
fd9c1b8656c7def498dcf662f6750d87_MIT18_404f20_lec19.pdf,https://ocw.mit.edu/courses/18-404j-theory-of-computation-fall-2020/fd9c1b8656c7def498dcf662f6750d87_MIT18_404f20_lec19.pdf,"18.4041J,6.840J | Undergraduate, Graduate",Theory of Computation,Engineering,Computer Science,Mathematics
c9b742bd624556b45ac75ea2fb133b32_MIT18_404f20_lec20.pdf,https://ocw.mit.edu/courses/18-404j-theory-of-computation-fall-2020/c9b742bd624556b45ac75ea2fb133b32_MIT18_404f20_lec20.pdf,"18.4041J,6.840J | Undergraduate, Graduate",Theory of Computation,Engineering,Computer Science,Mathematics
985c567f01d3ad47d737c3b33eb678ea_MIT18_404f20_lec21.pdf,https://ocw.mit.edu/courses/18-404j-theory-of-computation-fall-2020/985c567f01d3ad47d737c3b33eb678ea_MIT18_404f20_lec21.pdf,"18.4041J,6.840J | Undergraduate, Graduate",Theory of Computation,Engineering,Computer Science,Mathematics
50cb369d1be3c7fbe0886e318aea13c2_MIT18_404f20_lec22.pdf,https://ocw.mit.edu/courses/18-404j-theory-of-computation-fall-2020/50cb369d1be3c7fbe0886e318aea13c2_MIT18_404f20_lec22.pdf,"18.4041J,6.840J | Undergraduate, Graduate",Theory of Computation,Engineering,Computer Science,Mathematics
44f3286933ae429ff3cd163e8181ee46_MIT18_404f20_lec23.pdf,https://ocw.mit.edu/courses/18-404j-theory-of-computation-fall-2020/44f3286933ae429ff3cd163e8181ee46_MIT18_404f20_lec23.pdf,"18.4041J,6.840J | Undergraduate, Graduate",Theory of Computation,Engineering,Computer Science,Mathematics
cbfe4302bc8bfa4dca3c3bfcfd4661a8_MIT18_404f20_lec24.pdf,https://ocw.mit.edu/courses/18-404j-theory-of-computation-fall-2020/cbfe4302bc8bfa4dca3c3bfcfd4661a8_MIT18_404f20_lec24.pdf,"18.4041J,6.840J | Undergraduate, Graduate",Theory of Computation,Engineering,Computer Science,Mathematics
fe9281999e2d720710e4b58de72aa7e0_MIT18_404f20_lec25.pdf,https://ocw.mit.edu/courses/18-404j-theory-of-computation-fall-2020/fe9281999e2d720710e4b58de72aa7e0_MIT18_404f20_lec25.pdf,"18.4041J,6.840J | Undergraduate, Graduate",Theory of Computation,Engineering,Computer Science,Mathematics
3b75b8be1a7c7f0c3b115e0d3300cf9a_MIT18_085Summer20_PS1.pdf,https://ocw.mit.edu/courses/18-085-computational-science-and-engineering-i-summer-2020/3b75b8be1a7c7f0c3b115e0d3300cf9a_MIT18_085Summer20_PS1.pdf,18.085 | Undergraduate,Computational Science and Engineering I,Engineering,Mathematics,Systems Engineering
348b19290c32933df64e8cf0e56d3197_MIT18_085Summer20_PS1_sol.pdf,https://ocw.mit.edu/courses/18-085-computational-science-and-engineering-i-summer-2020/348b19290c32933df64e8cf0e56d3197_MIT18_085Summer20_PS1_sol.pdf,18.085 | Undergraduate,Computational Science and Engineering I,Engineering,Mathematics,Systems Engineering
d4bf94efa776987e2ec5c417185b9e04_MIT18_085Summer20_PS2.pdf,https://ocw.mit.edu/courses/18-085-computational-science-and-engineering-i-summer-2020/d4bf94efa776987e2ec5c417185b9e04_MIT18_085Summer20_PS2.pdf,18.085 | Undergraduate,Computational Science and Engineering I,Engineering,Mathematics,Systems Engineering
f8c5d039c1e4fd17e22767de12d56ed3_MIT18_085Summer20_PS2_sol.pdf,https://ocw.mit.edu/courses/18-085-computational-science-and-engineering-i-summer-2020/f8c5d039c1e4fd17e22767de12d56ed3_MIT18_085Summer20_PS2_sol.pdf,18.085 | Undergraduate,Computational Science and Engineering I,Engineering,Mathematics,Systems Engineering
c39c66d86c3dcd04630ccd9155493245_MIT18_085Summer20_final.pdf,https://ocw.mit.edu/courses/18-085-computational-science-and-engineering-i-summer-2020/c39c66d86c3dcd04630ccd9155493245_MIT18_085Summer20_final.pdf,18.085 | Undergraduate,Computational Science and Engineering I,Engineering,Mathematics,Systems Engineering
63423252acf6de0003abe78d7cb086b5_MIT18_085Summer20_final_sol.pdf,https://ocw.mit.edu/courses/18-085-computational-science-and-engineering-i-summer-2020/63423252acf6de0003abe78d7cb086b5_MIT18_085Summer20_final_sol.pdf,18.085 | Undergraduate,Computational Science and Engineering I,Engineering,Mathematics,Systems Engineering
7a0b42005cf63711c2c665269fa17660_MIT18_085Summer20_midterm.pdf,https://ocw.mit.edu/courses/18-085-computational-science-and-engineering-i-summer-2020/7a0b42005cf63711c2c665269fa17660_MIT18_085Summer20_midterm.pdf,18.085 | Undergraduate,Computational Science and Engineering I,Engineering,Mathematics,Systems Engineering
d3871ae67d6a86d19c4628779234e374_MIT18_085Summer20_mid_sol.pdf,https://ocw.mit.edu/courses/18-085-computational-science-and-engineering-i-summer-2020/d3871ae67d6a86d19c4628779234e374_MIT18_085Summer20_mid_sol.pdf,18.085 | Undergraduate,Computational Science and Engineering I,Engineering,Mathematics,Systems Engineering
9791db95171b564c3f93894d7e051d14_MIT18_085Summer20_lec_CL.pdf,https://ocw.mit.edu/courses/18-085-computational-science-and-engineering-i-summer-2020/9791db95171b564c3f93894d7e051d14_MIT18_085Summer20_lec_CL.pdf,18.085 | Undergraduate,Computational Science and Engineering I,Engineering,Mathematics,Systems Engineering
03385313c1d67aae2fd49bdd6d040b32_MIT18_085Summer20_lec_ER.pdf,https://ocw.mit.edu/courses/18-085-computational-science-and-engineering-i-summer-2020/03385313c1d67aae2fd49bdd6d040b32_MIT18_085Summer20_lec_ER.pdf,18.085 | Undergraduate,Computational Science and Engineering I,Engineering,Mathematics,Systems Engineering
d69f1c9181b674606a8e31bef6e4617c_MIT18_085Summer20_lec_MF.pdf,https://ocw.mit.edu/courses/18-085-computational-science-and-engineering-i-summer-2020/d69f1c9181b674606a8e31bef6e4617c_MIT18_085Summer20_lec_MF.pdf,18.085 | Undergraduate,Computational Science and Engineering I,Engineering,Mathematics,Systems Engineering
f99d75798cefa8c796e6b3899bd88e8f_MIT18_085Summer20_lec_MC.pdf,https://ocw.mit.edu/courses/18-085-computational-science-and-engineering-i-summer-2020/f99d75798cefa8c796e6b3899bd88e8f_MIT18_085Summer20_lec_MC.pdf,18.085 | Undergraduate,Computational Science and Engineering I,Engineering,Mathematics,Systems Engineering
ca7a84c219f9cc3953d6775c15c6ab5b_MIT18_085Summer20_lec_SJ.pdf,https://ocw.mit.edu/courses/18-085-computational-science-and-engineering-i-summer-2020/ca7a84c219f9cc3953d6775c15c6ab5b_MIT18_085Summer20_lec_SJ.pdf,18.085 | Undergraduate,Computational Science and Engineering I,Engineering,Mathematics,Systems Engineering
520e2bda9f4b8644c940fcf7acdad34e_MIT18_085Summer20_lec_JS.pdf,https://ocw.mit.edu/courses/18-085-computational-science-and-engineering-i-summer-2020/520e2bda9f4b8644c940fcf7acdad34e_MIT18_085Summer20_lec_JS.pdf,18.085 | Undergraduate,Computational Science and Engineering I,Engineering,Mathematics,Systems Engineering
22a453f2f41f9c34ad274b7d7da9a0aa_MIT18_085Summer20_lec_GS.pdf,https://ocw.mit.edu/courses/18-085-computational-science-and-engineering-i-summer-2020/22a453f2f41f9c34ad274b7d7da9a0aa_MIT18_085Summer20_lec_GS.pdf,18.085 | Undergraduate,Computational Science and Engineering I,Engineering,Mathematics,Systems Engineering
8e58e55c81809d673d9a29ac6422fc8d_MIT18_085Summer20_lec_w1.pdf,https://ocw.mit.edu/courses/18-085-computational-science-and-engineering-i-summer-2020/8e58e55c81809d673d9a29ac6422fc8d_MIT18_085Summer20_lec_w1.pdf,18.085 | Undergraduate,Computational Science and Engineering I,Engineering,Mathematics,Systems Engineering
a9dff2e9b8b485b61af27e6039a791bb_MIT18_085Summer20_lec_w2.pdf,https://ocw.mit.edu/courses/18-085-computational-science-and-engineering-i-summer-2020/a9dff2e9b8b485b61af27e6039a791bb_MIT18_085Summer20_lec_w2.pdf,18.085 | Undergraduate,Computational Science and Engineering I,Engineering,Mathematics,Systems Engineering
cb1b3358b208b0ac473cb608a927f509_MIT18_085Summer20_lec_w3.pdf,https://ocw.mit.edu/courses/18-085-computational-science-and-engineering-i-summer-2020/cb1b3358b208b0ac473cb608a927f509_MIT18_085Summer20_lec_w3.pdf,18.085 | Undergraduate,Computational Science and Engineering I,Engineering,Mathematics,Systems Engineering
c1ab28753c1875a5061561633be4c0c2_MIT18_783S21_PS1.pdf,https://ocw.mit.edu/courses/18-783-elliptic-curves-spring-2021/c1ab28753c1875a5061561633be4c0c2_MIT18_783S21_PS1.pdf,18.783 | Undergraduate,Elliptic Curves,Engineering,Computer Science,Mathematics
a6807a507716b5cc1669eba6e81489e2_MIT18_783S21_PS10.pdf,https://ocw.mit.edu/courses/18-783-elliptic-curves-spring-2021/a6807a507716b5cc1669eba6e81489e2_MIT18_783S21_PS10.pdf,18.783 | Undergraduate,Elliptic Curves,Engineering,Computer Science,Mathematics
9f37889b867b4a290a007feae44e642f_MIT18_783S21_PS11.pdf,https://ocw.mit.edu/courses/18-783-elliptic-curves-spring-2021/9f37889b867b4a290a007feae44e642f_MIT18_783S21_PS11.pdf,18.783 | Undergraduate,Elliptic Curves,Engineering,Computer Science,Mathematics
d95d1fb185ecc2b57b0f24ce026a0547_MIT18_783S21_PS12.pdf,https://ocw.mit.edu/courses/18-783-elliptic-curves-spring-2021/d95d1fb185ecc2b57b0f24ce026a0547_MIT18_783S21_PS12.pdf,18.783 | Undergraduate,Elliptic Curves,Engineering,Computer Science,Mathematics
784511670a1fc89f3b1b5709f29278d8_MIT18_783S21_PS2.pdf,https://ocw.mit.edu/courses/18-783-elliptic-curves-spring-2021/784511670a1fc89f3b1b5709f29278d8_MIT18_783S21_PS2.pdf,18.783 | Undergraduate,Elliptic Curves,Engineering,Computer Science,Mathematics
ee458e63decfb43c7f58ca4eea5edfa9_MIT18_783S21_PS3.pdf,https://ocw.mit.edu/courses/18-783-elliptic-curves-spring-2021/ee458e63decfb43c7f58ca4eea5edfa9_MIT18_783S21_PS3.pdf,18.783 | Undergraduate,Elliptic Curves,Engineering,Computer Science,Mathematics
b0b7b3fd7b0327e72813c70d605164ba_MIT18_783S21_PS4.pdf,https://ocw.mit.edu/courses/18-783-elliptic-curves-spring-2021/b0b7b3fd7b0327e72813c70d605164ba_MIT18_783S21_PS4.pdf,18.783 | Undergraduate,Elliptic Curves,Engineering,Computer Science,Mathematics
ebc9dff9cb585cf737fadc02c84cf775_MIT18_783S21_PS5.pdf,https://ocw.mit.edu/courses/18-783-elliptic-curves-spring-2021/ebc9dff9cb585cf737fadc02c84cf775_MIT18_783S21_PS5.pdf,18.783 | Undergraduate,Elliptic Curves,Engineering,Computer Science,Mathematics
fdf7e9a104859c26063bd422eb301667_MIT18_783S21_PS6.pdf,https://ocw.mit.edu/courses/18-783-elliptic-curves-spring-2021/fdf7e9a104859c26063bd422eb301667_MIT18_783S21_PS6.pdf,18.783 | Undergraduate,Elliptic Curves,Engineering,Computer Science,Mathematics
d2f5d852c361c379dfa419601310be45_MIT18_783S21_PS7.pdf,https://ocw.mit.edu/courses/18-783-elliptic-curves-spring-2021/d2f5d852c361c379dfa419601310be45_MIT18_783S21_PS7.pdf,18.783 | Undergraduate,Elliptic Curves,Engineering,Computer Science,Mathematics
mit21a_505js22_lec2.pdf,https://ocw.mit.edu/courses/21a-505j-the-anthropology-of-sound-spring-2022/mit21a_505js22_lec2.pdf,STS.065J | Undergraduate,The Anthropology of Sound,Social Science,Anthropology,Social Anthropology
mit21a_505js22_lec4.pdf,https://ocw.mit.edu/courses/21a-505j-the-anthropology-of-sound-spring-2022/mit21a_505js22_lec4.pdf,STS.065J | Undergraduate,The Anthropology of Sound,Social Science,Anthropology,Social Anthropology
mit21a_505js22_lec6.pdf,https://ocw.mit.edu/courses/21a-505j-the-anthropology-of-sound-spring-2022/mit21a_505js22_lec6.pdf,STS.065J | Undergraduate,The Anthropology of Sound,Social Science,Anthropology,Social Anthropology
mit21a_505js22_lec8.pdf,https://ocw.mit.edu/courses/21a-505j-the-anthropology-of-sound-spring-2022/mit21a_505js22_lec8.pdf,STS.065J | Undergraduate,The Anthropology of Sound,Social Science,Anthropology,Social Anthropology
mit21a_505js22_lec10.pdf,https://ocw.mit.edu/courses/21a-505j-the-anthropology-of-sound-spring-2022/mit21a_505js22_lec10.pdf,STS.065J | Undergraduate,The Anthropology of Sound,Social Science,Anthropology,Social Anthropology
mit21a_505js22_lec12.pdf,https://ocw.mit.edu/courses/21a-505j-the-anthropology-of-sound-spring-2022/mit21a_505js22_lec12.pdf,STS.065J | Undergraduate,The Anthropology of Sound,Social Science,Anthropology,Social Anthropology
mit21a_505js22_finalpaper.pdf,https://ocw.mit.edu/courses/21a-505j-the-anthropology-of-sound-spring-2022/mit21a_505js22_finalpaper.pdf,STS.065J | Undergraduate,The Anthropology of Sound,Social Science,Anthropology,Social Anthropology
40ef1dc1d37e7298c6e60a86e6c28e8c_ps1.pdf,https://ocw.mit.edu/courses/18-465-topics-in-statistics-nonparametrics-and-robustness-spring-2005/40ef1dc1d37e7298c6e60a86e6c28e8c_ps1.pdf,18.465 | Graduate,Topics in Statistics: Nonparametrics and Robustness,Mathematics,Probability and Statistics,nan
002935aca98856338af26c5fa518dbd7_ps2.pdf,https://ocw.mit.edu/courses/18-465-topics-in-statistics-nonparametrics-and-robustness-spring-2005/002935aca98856338af26c5fa518dbd7_ps2.pdf,18.465 | Graduate,Topics in Statistics: Nonparametrics and Robustness,Mathematics,Probability and Statistics,nan
c9089592396b343898e0658afe223fb8_hintps2.pdf,https://ocw.mit.edu/courses/18-465-topics-in-statistics-nonparametrics-and-robustness-spring-2005/c9089592396b343898e0658afe223fb8_hintps2.pdf,18.465 | Graduate,Topics in Statistics: Nonparametrics and Robustness,Mathematics,Probability and Statistics,nan
cd8eb04acc8b23e609b1f3ea9c8f3e76_ps3.pdf,https://ocw.mit.edu/courses/18-465-topics-in-statistics-nonparametrics-and-robustness-spring-2005/cd8eb04acc8b23e609b1f3ea9c8f3e76_ps3.pdf,18.465 | Graduate,Topics in Statistics: Nonparametrics and Robustness,Mathematics,Probability and Statistics,nan
b9fa2cf35051c9a24d7b71b659d676e3_hintps3.pdf,https://ocw.mit.edu/courses/18-465-topics-in-statistics-nonparametrics-and-robustness-spring-2005/b9fa2cf35051c9a24d7b71b659d676e3_hintps3.pdf,18.465 | Graduate,Topics in Statistics: Nonparametrics and Robustness,Mathematics,Probability and Statistics,nan
81060b840d6bbe81cef580fde4317d17_ps4.pdf,https://ocw.mit.edu/courses/18-465-topics-in-statistics-nonparametrics-and-robustness-spring-2005/81060b840d6bbe81cef580fde4317d17_ps4.pdf,18.465 | Graduate,Topics in Statistics: Nonparametrics and Robustness,Mathematics,Probability and Statistics,nan
4473d0082fb2ea0771baab0beb0a0993_hintps4.pdf,https://ocw.mit.edu/courses/18-465-topics-in-statistics-nonparametrics-and-robustness-spring-2005/4473d0082fb2ea0771baab0beb0a0993_hintps4.pdf,18.465 | Graduate,Topics in Statistics: Nonparametrics and Robustness,Mathematics,Probability and Statistics,nan
1ee6f8be6e914e5457b04cffb5be24b4_ps5.pdf,https://ocw.mit.edu/courses/18-465-topics-in-statistics-nonparametrics-and-robustness-spring-2005/1ee6f8be6e914e5457b04cffb5be24b4_ps5.pdf,18.465 | Graduate,Topics in Statistics: Nonparametrics and Robustness,Mathematics,Probability and Statistics,nan
01f06b77c4b41a4e4a9ee4bbe4ecf622_ps6.pdf,https://ocw.mit.edu/courses/18-465-topics-in-statistics-nonparametrics-and-robustness-spring-2005/01f06b77c4b41a4e4a9ee4bbe4ecf622_ps6.pdf,18.465 | Graduate,Topics in Statistics: Nonparametrics and Robustness,Mathematics,Probability and Statistics,nan
6949cca13fc783dcc6d8e542109a3e34_ps7.pdf,https://ocw.mit.edu/courses/18-465-topics-in-statistics-nonparametrics-and-robustness-spring-2005/6949cca13fc783dcc6d8e542109a3e34_ps7.pdf,18.465 | Graduate,Topics in Statistics: Nonparametrics and Robustness,Mathematics,Probability and Statistics,nan
0a472bc75921bd9a7a12c37bb261d572_bretagn_massart.pdf,https://ocw.mit.edu/courses/18-465-topics-in-statistics-nonparametrics-and-robustness-spring-2005/0a472bc75921bd9a7a12c37bb261d572_bretagn_massart.pdf,18.465 | Graduate,Topics in Statistics: Nonparametrics and Robustness,Mathematics,Probability and Statistics,nan
f0da80bbba24d6e11acd1fc81c75f88b_run_mwwtest.pdf,https://ocw.mit.edu/courses/18-465-topics-in-statistics-nonparametrics-and-robustness-spring-2005/f0da80bbba24d6e11acd1fc81c75f88b_run_mwwtest.pdf,18.465 | Graduate,Topics in Statistics: Nonparametrics and Robustness,Mathematics,Probability and Statistics,nan
2575baf3b9f95fbcae3c35b4964a71e0_breakdown.pdf,https://ocw.mit.edu/courses/18-465-topics-in-statistics-nonparametrics-and-robustness-spring-2005/2575baf3b9f95fbcae3c35b4964a71e0_breakdown.pdf,18.465 | Graduate,Topics in Statistics: Nonparametrics and Robustness,Mathematics,Probability and Statistics,nan
25202c93390aa2041da61d7a86594e7a_location_scatter.pdf,https://ocw.mit.edu/courses/18-465-topics-in-statistics-nonparametrics-and-robustness-spring-2005/25202c93390aa2041da61d7a86594e7a_location_scatter.pdf,18.465 | Graduate,Topics in Statistics: Nonparametrics and Robustness,Mathematics,Probability and Statistics,nan
3f81a744094897380591c3d2b21201e8_m_estimates.pdf,https://ocw.mit.edu/courses/18-465-topics-in-statistics-nonparametrics-and-robustness-spring-2005/3f81a744094897380591c3d2b21201e8_m_estimates.pdf,18.465 | Graduate,Topics in Statistics: Nonparametrics and Robustness,Mathematics,Probability and Statistics,nan
5d70b3b85c48f657003af200517c2930_outliers.pdf,https://ocw.mit.edu/courses/18-465-topics-in-statistics-nonparametrics-and-robustness-spring-2005/5d70b3b85c48f657003af200517c2930_outliers.pdf,18.465 | Graduate,Topics in Statistics: Nonparametrics and Robustness,Mathematics,Probability and Statistics,nan
87286789f7e5aa1e25013a7400b8bfe7_quantiles.pdf,https://ocw.mit.edu/courses/18-465-topics-in-statistics-nonparametrics-and-robustness-spring-2005/87286789f7e5aa1e25013a7400b8bfe7_quantiles.pdf,18.465 | Graduate,Topics in Statistics: Nonparametrics and Robustness,Mathematics,Probability and Statistics,nan
11b322ac770ab24cabb34a45a6365d94_delta_asympt.pdf,https://ocw.mit.edu/courses/18-465-topics-in-statistics-nonparametrics-and-robustness-spring-2005/11b322ac770ab24cabb34a45a6365d94_delta_asympt.pdf,18.465 | Graduate,Topics in Statistics: Nonparametrics and Robustness,Mathematics,Probability and Statistics,nan
64fb1ad786d5fc7157b0f30b430e7c9a_spatialmedian.pdf,https://ocw.mit.edu/courses/18-465-topics-in-statistics-nonparametrics-and-robustness-spring-2005/64fb1ad786d5fc7157b0f30b430e7c9a_spatialmedian.pdf,18.465 | Graduate,Topics in Statistics: Nonparametrics and Robustness,Mathematics,Probability and Statistics,nan
684183e815da73f9e914941a3d94c2d9_brkdn_location.pdf,https://ocw.mit.edu/courses/18-465-topics-in-statistics-nonparametrics-and-robustness-spring-2005/684183e815da73f9e914941a3d94c2d9_brkdn_location.pdf,18.465 | Graduate,Topics in Statistics: Nonparametrics and Robustness,Mathematics,Probability and Statistics,nan
910c70b3e11724947d47ea900c7ab4fd_MIT18_404f20_hw1.pdf,https://ocw.mit.edu/courses/18-404j-theory-of-computation-fall-2020/910c70b3e11724947d47ea900c7ab4fd_MIT18_404f20_hw1.pdf,"18.4041J,6.840J | Undergraduate, Graduate",Theory of Computation,Engineering,Computer Science,Mathematics
11bbf83d05fe6b80ef69e40e223ea78f_MIT18_404f20_hw2.pdf,https://ocw.mit.edu/courses/18-404j-theory-of-computation-fall-2020/11bbf83d05fe6b80ef69e40e223ea78f_MIT18_404f20_hw2.pdf,"18.4041J,6.840J | Undergraduate, Graduate",Theory of Computation,Engineering,Computer Science,Mathematics
11818ad4884e2b52aa13bc9cc743ede1_MIT18_404f20_hw3.pdf,https://ocw.mit.edu/courses/18-404j-theory-of-computation-fall-2020/11818ad4884e2b52aa13bc9cc743ede1_MIT18_404f20_hw3.pdf,"18.4041J,6.840J | Undergraduate, Graduate",Theory of Computation,Engineering,Computer Science,Mathematics
ad1c5b4bae3a4478c4025f11afde5f5a_MIT18_404f20_hw4.pdf,https://ocw.mit.edu/courses/18-404j-theory-of-computation-fall-2020/ad1c5b4bae3a4478c4025f11afde5f5a_MIT18_404f20_hw4.pdf,"18.4041J,6.840J | Undergraduate, Graduate",Theory of Computation,Engineering,Computer Science,Mathematics
8c60ebaf2f36a7e83631a3a1deb82acb_MIT18_404f20_hw5.pdf,https://ocw.mit.edu/courses/18-404j-theory-of-computation-fall-2020/8c60ebaf2f36a7e83631a3a1deb82acb_MIT18_404f20_hw5.pdf,"18.4041J,6.840J | Undergraduate, Graduate",Theory of Computation,Engineering,Computer Science,Mathematics
7a9d619f696056543aef2ea4df51c7ef_MIT18_404f20_hw6.pdf,https://ocw.mit.edu/courses/18-404j-theory-of-computation-fall-2020/7a9d619f696056543aef2ea4df51c7ef_MIT18_404f20_hw6.pdf,"18.4041J,6.840J | Undergraduate, Graduate",Theory of Computation,Engineering,Computer Science,Mathematics
6d7d7cfb89dbe0eb9ac9ba8fb035e0d2_MIT18_404f20_mid01.pdf,https://ocw.mit.edu/courses/18-404j-theory-of-computation-fall-2020/6d7d7cfb89dbe0eb9ac9ba8fb035e0d2_MIT18_404f20_mid01.pdf,"18.4041J,6.840J | Undergraduate, Graduate",Theory of Computation,Engineering,Computer Science,Mathematics
e3751adeb5b918dbfea11a1c28b1278a_MIT18_404f20_final.pdf,https://ocw.mit.edu/courses/18-404j-theory-of-computation-fall-2020/e3751adeb5b918dbfea11a1c28b1278a_MIT18_404f20_final.pdf,"18.4041J,6.840J | Undergraduate, Graduate",Theory of Computation,Engineering,Computer Science,Mathematics
bcd8ef382d00e6c7b448610776606fdf_MIT18_404f20_final_soln.pdf,https://ocw.mit.edu/courses/18-404j-theory-of-computation-fall-2020/bcd8ef382d00e6c7b448610776606fdf_MIT18_404f20_final_soln.pdf,"18.4041J,6.840J | Undergraduate, Graduate",Theory of Computation,Engineering,Computer Science,Mathematics
9233517f4c6a12f4ba7b59eadd4fcc60_MIT18_404f20_mid06.pdf,https://ocw.mit.edu/courses/18-404j-theory-of-computation-fall-2020/9233517f4c6a12f4ba7b59eadd4fcc60_MIT18_404f20_mid06.pdf,"18.4041J,6.840J | Undergraduate, Graduate",Theory of Computation,Engineering,Computer Science,Mathematics
b4d9bf1573dccea21bee82cfba4224d4_MIT18_404f20_lec1.pdf,https://ocw.mit.edu/courses/18-404j-theory-of-computation-fall-2020/b4d9bf1573dccea21bee82cfba4224d4_MIT18_404f20_lec1.pdf,"18.4041J,6.840J | Undergraduate, Graduate",Theory of Computation,Engineering,Computer Science,Mathematics
9b025394d997750b3cd765c7a074881f_MIT18_404f20_lec17.pdf,https://ocw.mit.edu/courses/18-404j-theory-of-computation-fall-2020/9b025394d997750b3cd765c7a074881f_MIT18_404f20_lec17.pdf,"18.4041J,6.840J | Undergraduate, Graduate",Theory of Computation,Engineering,Computer Science,Mathematics
88f789664d3236a64481714fc911d119_MIT18_404f20_lec18.pdf,https://ocw.mit.edu/courses/18-404j-theory-of-computation-fall-2020/88f789664d3236a64481714fc911d119_MIT18_404f20_lec18.pdf,"18.4041J,6.840J | Undergraduate, Graduate",Theory of Computation,Engineering,Computer Science,Mathematics
fd9c1b8656c7def498dcf662f6750d87_MIT18_404f20_lec19.pdf,https://ocw.mit.edu/courses/18-404j-theory-of-computation-fall-2020/fd9c1b8656c7def498dcf662f6750d87_MIT18_404f20_lec19.pdf,"18.4041J,6.840J | Undergraduate, Graduate",Theory of Computation,Engineering,Computer Science,Mathematics
c9b742bd624556b45ac75ea2fb133b32_MIT18_404f20_lec20.pdf,https://ocw.mit.edu/courses/18-404j-theory-of-computation-fall-2020/c9b742bd624556b45ac75ea2fb133b32_MIT18_404f20_lec20.pdf,"18.4041J,6.840J | Undergraduate, Graduate",Theory of Computation,Engineering,Computer Science,Mathematics
985c567f01d3ad47d737c3b33eb678ea_MIT18_404f20_lec21.pdf,https://ocw.mit.edu/courses/18-404j-theory-of-computation-fall-2020/985c567f01d3ad47d737c3b33eb678ea_MIT18_404f20_lec21.pdf,"18.4041J,6.840J | Undergraduate, Graduate",Theory of Computation,Engineering,Computer Science,Mathematics
50cb369d1be3c7fbe0886e318aea13c2_MIT18_404f20_lec22.pdf,https://ocw.mit.edu/courses/18-404j-theory-of-computation-fall-2020/50cb369d1be3c7fbe0886e318aea13c2_MIT18_404f20_lec22.pdf,"18.4041J,6.840J | Undergraduate, Graduate",Theory of Computation,Engineering,Computer Science,Mathematics
44f3286933ae429ff3cd163e8181ee46_MIT18_404f20_lec23.pdf,https://ocw.mit.edu/courses/18-404j-theory-of-computation-fall-2020/44f3286933ae429ff3cd163e8181ee46_MIT18_404f20_lec23.pdf,"18.4041J,6.840J | Undergraduate, Graduate",Theory of Computation,Engineering,Computer Science,Mathematics
cbfe4302bc8bfa4dca3c3bfcfd4661a8_MIT18_404f20_lec24.pdf,https://ocw.mit.edu/courses/18-404j-theory-of-computation-fall-2020/cbfe4302bc8bfa4dca3c3bfcfd4661a8_MIT18_404f20_lec24.pdf,"18.4041J,6.840J | Undergraduate, Graduate",Theory of Computation,Engineering,Computer Science,Mathematics
fe9281999e2d720710e4b58de72aa7e0_MIT18_404f20_lec25.pdf,https://ocw.mit.edu/courses/18-404j-theory-of-computation-fall-2020/fe9281999e2d720710e4b58de72aa7e0_MIT18_404f20_lec25.pdf,"18.4041J,6.840J | Undergraduate, Graduate",Theory of Computation,Engineering,Computer Science,Mathematics
c1ab28753c1875a5061561633be4c0c2_MIT18_783S21_PS1.pdf,https://ocw.mit.edu/courses/18-783-elliptic-curves-spring-2021/c1ab28753c1875a5061561633be4c0c2_MIT18_783S21_PS1.pdf,18.783 | Undergraduate,Elliptic Curves,Engineering,Computer Science,Mathematics
a6807a507716b5cc1669eba6e81489e2_MIT18_783S21_PS10.pdf,https://ocw.mit.edu/courses/18-783-elliptic-curves-spring-2021/a6807a507716b5cc1669eba6e81489e2_MIT18_783S21_PS10.pdf,18.783 | Undergraduate,Elliptic Curves,Engineering,Computer Science,Mathematics
9f37889b867b4a290a007feae44e642f_MIT18_783S21_PS11.pdf,https://ocw.mit.edu/courses/18-783-elliptic-curves-spring-2021/9f37889b867b4a290a007feae44e642f_MIT18_783S21_PS11.pdf,18.783 | Undergraduate,Elliptic Curves,Engineering,Computer Science,Mathematics
d95d1fb185ecc2b57b0f24ce026a0547_MIT18_783S21_PS12.pdf,https://ocw.mit.edu/courses/18-783-elliptic-curves-spring-2021/d95d1fb185ecc2b57b0f24ce026a0547_MIT18_783S21_PS12.pdf,18.783 | Undergraduate,Elliptic Curves,Engineering,Computer Science,Mathematics
